alert_id,timestamp,source_type,device_id,device_type,building,floor,alert_type,severity_raw,value,threshold,confidence,correlation_id
e90702be-32aa-4718-ab20-8d1a1f3d069d,2026-04-06 00:58:50,camera,cam_070,camera,B12,5,stain_detected,2,,,0.211,
d9a503f0-b082-49d8-979b-2a464b1fada3,2026-04-06 00:59:20,sensor,lighting_034,lighting,B19,5,lamp_failure,4,38.3,68.4,,
65e992de-f94d-488a-b355-c1bfb55808f6,2026-04-06 01:00:31,sensor,lighting_057,lighting,B10,1,lamp_failure,1,59.8,82.88,,
8bdaae29-47c9-44a7-bf08-f9c4a19c7257,2026-04-06 01:04:21,sensor,door_sensor_035,door_sensor,B11,1,forced_open,3,46.0,56.87,,
42bb8d6c-a4d5-408a-9673-82592300434f,2026-04-06 01:06:13,sensor,lighting_043,lighting,B3,6,circuit_fault,3,94.18,57.23,,
7f5c7598-d803-4ec0-b718-80bbd9b77f7b,2026-04-06 01:06:15,camera,cam_119,camera,B10,1,ev_illegal_parking,2,,,0.503,
ee6175d0-1699-4362-9214-0f9a15d95c96,2026-04-06 01:07:27,sensor,fire_pressure_006,fire_pressure,B17,0,pressure_high,4,19.49,54.53,,
ee3db80e-778f-4e66-bb0b-e697c235212a,2026-04-06 01:11:59,camera,cam_147,camera,B20,3,people_gathering,2,,,0.377,
c50b525a-dda6-42ef-a7c9-6c413ce74090,2026-04-06 01:12:50,sensor,fire_pressure_000,fire_pressure,B8,-2,pressure_low,2,87.22,64.13,,
07409c38-395c-4dff-b128-99bf39801b45,2026-04-06 01:12:54,camera,cam_038,camera,B6,4,fire_detected,4,,,0.656,
ac9023cd-4039-4f5f-8234-4e0405fac69d,2026-04-06 01:13:51,sensor,lighting_053,lighting,B18,3,circuit_fault,3,59.81,66.61,,
b8f58237-0ff6-4208-bfb4-605df827bace,2026-04-06 01:14:41,sensor,water_leak_014,water_leak,B19,-2,leak_detected,1,71.83,77.09,,
6fc4f8ae-f419-41fe-9cde-73929fe6b6f3,2026-04-06 01:14:48,sensor,elevator_021,elevator,B2,14,stuck,5,9.06,50.29,,
bddd75d8-d1cd-4e40-8c9c-332454ccc9a6,2026-04-06 01:16:33,sensor,hvac_040,hvac,B12,20,water_temp_high,3,74.92,58.07,,
1344fd69-1363-4695-bd31-b504495358e0,2026-04-06 01:17:37,camera,cam_112,camera,B11,4,smoke_detected,4,,,0.705,
0a0480e2-e586-4ff5-bddb-668fdd351dc6,2026-04-06 01:18:40,camera,cam_167,camera,B3,4,fall_detected,2,,,0.544,
6e06e9c9-89af-410e-b0d4-1fa7b7f064f5,2026-04-06 01:19:26,sensor,water_leak_009,water_leak,B4,9,leak_detected,3,29.72,55.69,,
ce016474-ca9c-47de-a64f-399a39b09ba3,2026-04-06 01:21:11,camera,cam_079,camera,B19,3,stain_detected,2,,,0.163,
de851e87-277a-48aa-b1f7-4ff24022906a,2026-04-06 01:20:16,sensor,co_sensor_005,co_sensor,B16,5,co_elevated,3,59.01,81.28,,
2bd16a4d-9f5a-47a3-a4d5-cb39ef974cce,2026-04-06 01:22:40,camera,cam_095,camera,B18,-1,smoke_detected,4,,,0.564,
28d60390-23ac-4b36-aae7-8ba0f18ad919,2026-04-06 01:22:45,camera,cam_157,camera,B12,-2,people_gathering,2,,,0.56,
fb53a75a-a8a9-4c7b-9dfd-d72dbf0c5c00,2026-04-06 01:22:55,sensor,lighting_005,lighting,B17,18,circuit_fault,1,51.65,87.92,,
e50dfe70-7ec9-483e-a2fe-b10c14dd5196,2026-04-06 01:23:04,camera,cam_158,camera,B10,-1,stain_detected,1,,,0.715,
ba5e788b-6e0f-492e-8b21-ef028fdedb1d,2026-04-06 01:23:12,sensor,door_sensor_023,door_sensor,B1,12,open_too_long,3,0.56,85.09,,
5e4da411-8943-4a38-9f38-f4e531971c92,2026-04-06 01:23:38,sensor,fire_pressure_005,fire_pressure,B11,0,pressure_low,3,41.93,80.13,,
11ee6745-cb45-44e3-aecc-b50d87cfe3cf,2026-04-06 01:24:00,sensor,hvac_BROKEN_001,hvac,B13,7,sensor_fault,3,46.06,58.78,,
839e4724-4cb9-44e9-a095-64f3f23a59a8,2026-04-06 01:25:49,sensor,water_leak_010,water_leak,B19,1,leak_detected,5,32.78,72.84,,
23ba215f-a186-442c-8eac-6fa825f89c18,2026-04-06 01:25:54,camera,cam_061,camera,B12,4,smoke_detected,4,,,0.184,
1de53f58-dab8-45a6-bac0-435458cc22d0,2026-04-06 01:26:26,camera,cam_067,camera,B19,-1,ev_illegal_parking,2,,,0.702,
27fb3a02-778f-40c6-98a0-007bfb5aa321,2026-04-06 01:27:13,sensor,lighting_006,lighting,B15,19,circuit_fault,3,49.15,81.27,,
c2f6327e-b9ce-4723-8901-6802034a2cf0,2026-04-06 01:30:24,sensor,hvac_038,hvac,B6,4,compressor_alarm,3,78.77,64.38,,
d91439ad-2141-4e82-b492-33ffdd46fe56,2026-04-06 01:32:20,camera,cam_038,camera,B6,4,object_left,3,,,0.745,
cd4669db-9ade-4e2c-a104-1ff3e0b1ecb1,2026-04-06 01:32:24,sensor,water_leak_021,water_leak,B19,14,leak_detected,3,38.36,66.95,,
58737ee4-ce7f-42c0-8e32-fc5e206ffd99,2026-04-06 01:33:26,camera,cam_084,camera,B18,4,smoke_detected,4,,,0.155,
7205b951-7065-4a43-9259-0816b669a4ce,2026-04-06 01:33:55,camera,cam_025,camera,B17,0,object_left,2,,,0.171,
e5cd704e-dd4b-433b-865b-42648e946373,2026-04-06 01:37:00,camera,cam_125,camera,B2,-1,smoke_detected,4,,,0.376,
c44368a4-10af-43a0-97db-879f6f1aded9,2026-04-06 01:38:56,camera,cam_185,camera,B14,-2,ev_illegal_parking,3,,,0.516,
48052e08-199a-4b5e-867c-98590e7794fc,2026-04-06 01:39:12,camera,cam_044,camera,B9,5,fall_detected,3,,,0.204,
ca827e36-b6dc-4019-adef-5fc714894f3b,2026-04-06 01:40:42,sensor,water_leak_018,water_leak,B2,3,leak_detected,4,51.1,57.96,,
cf11a76e-ca92-4236-8c96-8febfe8e59a1,2026-04-06 01:41:04,sensor,elevator_020,elevator,B13,1,overspeed,2,52.97,83.41,,
977549c9-ca77-469f-8f1e-2d0c7cda6303,2026-04-06 01:41:40,sensor,elevator_037,elevator,B19,7,maintenance_required,4,2.16,52.66,,
d1b0a3c4-c1d9-47ce-b91e-eeb66966bfe9,2026-04-06 01:42:23,camera,cam_132,camera,B17,0,fall_detected,1,,,0.238,
3aa65ef1-cdba-4cd7-8e8f-289dfcecbbb2,2026-04-06 01:43:09,sensor,water_leak_027,water_leak,B9,16,leak_detected,4,79.57,62.04,,
899a74ba-38e7-4875-82c4-cfae87dd896c,2026-04-06 01:43:28,sensor,hvac_044,hvac,B9,5,filter_clog,1,56.71,54.62,,
e27dbd98-0a33-4c17-b482-981ce9c6a5cb,2026-04-06 01:46:08,camera,cam_096,camera,B12,4,climbing_detected,1,,,0.305,
1bb5f4c0-d488-4676-98a7-ce94fcfbaa5a,2026-04-06 01:46:15,sensor,water_leak_020,water_leak,B14,6,leak_detected,2,80.7,54.05,,
eb326273-c44e-4c8b-b576-f4bd64b2021e,2026-04-06 01:48:31,camera,cam_113,camera,B19,0,people_gathering,2,,,0.645,
85eabacb-65ec-4dae-8326-8a5fa65e860e,2026-04-06 01:49:08,sensor,lighting_029,lighting,B1,5,circuit_fault,3,97.79,87.98,,
d76db25d-97ce-4048-a4e2-3b2cdbf801e6,2026-04-06 01:48:34,sensor,water_leak_003,water_leak,B6,5,leak_detected,3,20.18,78.48,,
8a26fe6a-41df-4d89-b2c3-abf89fb1fc65,2026-04-06 01:50:22,camera,cam_150,camera,B2,5,climbing_detected,1,,,0.659,
b3968397-bb00-490d-86df-33cc0ee3a387,2026-04-06 01:50:31,sensor,lighting_058,lighting,B1,-1,lamp_failure,3,88.18,69.21,,
49b834c0-ee53-4c63-83dc-8877bb57eeb5,2026-04-06 01:51:07,camera,cam_156,camera,B19,1,people_gathering,2,,,0.395,
c9f51c6d-826e-4627-8a64-08b4e45674cc,2026-04-06 01:56:20,sensor,hvac_018,hvac,B12,15,fan_fault,1,27.22,83.56,,
3f38ccb5-2bc2-4913-8bd4-0323ea376378,2026-04-06 01:56:27,sensor,lighting_005,lighting,B17,18,circuit_fault,2,17.71,50.64,,
0f85a9c1-b662-43b9-a19f-774d37045611,2026-04-06 01:56:50,camera,cam_005,camera,B2,-1,fall_detected,1,,,0.534,
ef12ecc8-4ef1-4644-ad3b-27cc41323538,2026-04-06 01:58:15,sensor,fire_pressure_008,fire_pressure,B1,14,pressure_low,3,72.27,75.15,,
8de7e3f1-71d6-4e75-9861-dc6031647b63,2026-04-06 01:59:00,sensor,hvac_BROKEN_001,hvac,B13,7,sensor_fault,2,78.85,78.16,,
12d442a9-d632-4b5f-a7e5-f7d3d41851fc,2026-04-06 01:58:39,camera,cam_097,camera,B19,-2,fire_detected,4,,,0.338,
4885f9b2-5d00-4ffa-b4d5-546d537b750d,2026-04-06 01:59:31,camera,cam_128,camera,B5,3,stain_detected,2,,,0.6,
7983f4a1-9c08-4863-b72a-70b93ac4af3f,2026-04-06 01:59:44,camera,cam_134,camera,B13,5,people_gathering,1,,,0.524,
4a909a3c-7422-4abd-9d79-3d391c012efe,2026-04-06 02:00:14,sensor,hvac_002,hvac,B7,7,fan_fault,1,11.73,73.43,,
43709ac8-12f9-4c13-86a9-bf48525b94be,2026-04-06 02:01:50,sensor,water_leak_000,water_leak,B6,4,leak_detected,3,59.36,55.19,,
5c6de903-ca97-4d4d-b65d-ab3ef2ef3c7d,2026-04-06 02:02:42,camera,cam_142,camera,B7,3,fire_detected,4,,,0.104,
0cfa7fd4-c695-4812-ba60-7d19dd3ca3a8,2026-04-06 02:04:39,camera,cam_003,camera,B14,4,ev_illegal_parking,1,,,0.322,
bdd3c764-cc99-48b9-9646-173f42d23ad5,2026-04-06 02:04:51,camera,cam_017,camera,B9,5,object_left,1,,,0.424,
de386175-dc4a-43ab-a834-84d792c10620,2026-04-06 02:06:12,sensor,elevator_018,elevator,B8,17,stuck,3,86.84,57.15,,
c0d8b708-4f0f-425a-a404-2c68f8e2212e,2026-04-06 02:08:33,camera,cam_116,camera,B16,2,fall_detected,2,,,0.314,
adfec4c2-8213-4d15-84f1-d8ec3ad586cf,2026-04-06 02:09:52,sensor,hvac_033,hvac,B4,5,water_temp_high,2,54.37,77.81,,
718705aa-b300-4a78-8b48-795364fa4e69,2026-04-06 02:10:00,sensor,hvac_BROKEN_001,hvac,B13,7,sensor_fault,3,23.29,56.32,,
f30d5eb1-891d-40ac-9834-b4b2557faf0e,2026-04-06 02:10:08,sensor,fire_pressure_017,fire_pressure,B16,0,pressure_low,2,19.95,66.3,,
04303574-c1cb-4868-8b0a-c9f341dcc425,2026-04-06 02:10:11,sensor,pump_011,pump,B15,13,vibration,3,9.06,62.4,,
ce43b963-5d7a-4d0a-8e91-114db6be6c93,2026-04-06 02:12:03,camera,cam_058,camera,B19,2,people_gathering,1,,,0.372,
49b9f282-add4-4a94-a32f-d73e188b1797,2026-04-06 02:14:11,sensor,hvac_006,hvac,B19,10,filter_clog,1,26.99,68.19,,
7cc33c3a-9b8b-4c01-a597-500fefc735d2,2026-04-06 02:14:39,camera,cam_055,camera,B7,4,climbing_detected,2,,,0.259,
bd33ca4f-2e06-4871-bc9d-e56b64290fdf,2026-04-06 02:14:07,sensor,elevator_027,elevator,B5,1,door_fault,2,25.21,76.92,,
55071905-028e-4375-8599-4aee41d57f13,2026-04-06 02:15:42,camera,cam_177,camera,B11,0,fall_detected,3,,,0.164,
56faee5b-a4db-4bd3-8ac2-f78d3fc91af9,2026-04-06 02:17:21,camera,cam_075,camera,B20,2,ev_illegal_parking,2,,,0.298,
3b39c722-a307-431e-b498-9a408f178a1b,2026-04-06 02:17:57,camera,cam_067,camera,B19,-1,object_left,1,,,0.45,
c7535baa-6ebb-4fa5-a36a-1600292b7627,2026-04-06 02:18:13,sensor,lighting_018,lighting,B1,-1,circuit_fault,2,45.94,57.78,,
588f016c-59be-4aad-82e6-ab2206764432,2026-04-06 02:18:37,sensor,hvac_046,hvac,B15,18,compressor_alarm,4,69.66,62.33,,
f475035e-58ab-47e6-a5b5-8f720b0ad24b,2026-04-06 02:19:00,sensor,co_sensor_001,co_sensor,B7,14,co_elevated,5,27.34,61.03,,
0afc68f8-32e0-478e-9d7d-4940121ed51d,2026-04-06 02:19:30,sensor,door_sensor_028,door_sensor,B9,5,forced_open,3,3.2,67.73,,
e1e5d2d2-92c2-4b29-9e06-e70d85c22c4b,2026-04-06 02:21:38,camera,cam_046,camera,B1,-2,stain_detected,2,,,0.33,
4b78b637-4459-4526-994a-58c5192050a7,2026-04-06 02:22:47,sensor,lighting_065,lighting,B15,2,circuit_fault,2,59.43,83.73,,
b8f9c13a-2612-4975-8c09-bf8b8bef6912,2026-04-06 02:23:31,sensor,water_leak_022,water_leak,B6,10,leak_detected,2,83.53,61.55,,
8b0124d9-131b-4067-892d-37dd38eb34ea,2026-04-06 02:24:22,sensor,lighting_036,lighting,B10,6,lamp_failure,2,75.33,51.62,,
68d44b45-0a84-407b-a582-9b8f2ee88cbe,2026-04-06 02:27:35,sensor,elevator_006,elevator,B2,-2,stuck,3,38.35,59.75,,
86c21430-5f97-4002-b97b-93eb35813947,2026-04-06 02:27:35,camera,cam_131,camera,B4,-1,object_left,1,,,0.515,
7f7dc8e9-cb30-46d8-ab25-d58d20c9a3fb,2026-04-06 02:27:44,sensor,water_leak_024,water_leak,B3,14,leak_detected,3,43.96,59.56,,
c289c3f1-b016-408d-8892-cddfc1126872,2026-04-06 02:27:48,camera,cam_017,camera,B9,5,people_gathering,3,,,0.3,
9ad657f2-03ef-4028-ab38-bfe6308a3b43,2026-04-06 02:28:16,sensor,lighting_055,lighting,B16,4,circuit_fault,3,7.33,74.16,,
7b22fc70-21a5-4782-b230-7b1e08e0946a,2026-04-06 02:28:56,sensor,fire_pressure_009,fire_pressure,B19,18,pressure_low,2,99.05,58.22,,
83cb972f-e485-4d48-8b41-f817e488606d,2026-04-06 02:29:14,camera,cam_038,camera,B6,4,stain_detected,3,,,0.345,
48fe4c21-2e6b-4ac0-81f3-be31e1a1a306,2026-04-06 02:29:20,sensor,lighting_004,lighting,B7,-2,circuit_fault,3,53.69,66.95,,
fcc1770b-d9b9-40fd-ae8e-b1fc0fc5a87c,2026-04-06 02:31:29,camera,cam_081,camera,B4,-2,object_left,2,,,0.601,
3f6555d0-8a1d-4f1a-ba7b-3f9aa2ccbd1d,2026-04-06 02:35:12,sensor,door_sensor_031,door_sensor,B16,17,open_too_long,3,81.0,85.47,,
05010e27-bb4a-46c2-ac47-d9929f1c8208,2026-04-06 02:36:07,sensor,hvac_031,hvac,B17,5,fan_fault,4,58.49,83.22,,
bd575115-a033-48db-a622-d5cc1fad6bb9,2026-04-06 02:36:49,sensor,door_sensor_038,door_sensor,B5,5,forced_open,4,52.65,88.24,,
4880c42a-43e4-40d2-8556-70b366f847e4,2026-04-06 02:37:21,camera,cam_013,camera,B2,4,ev_illegal_parking,3,,,0.404,
8a344cc5-c28c-4b54-af50-7f3402107962,2026-04-06 02:37:27,sensor,lighting_017,lighting,B14,4,lamp_failure,2,31.22,80.88,,
7d9d4c74-ada5-471d-8fe3-25a71c5455a9,2026-04-06 02:37:50,sensor,water_leak_004,water_leak,B17,12,leak_detected,1,43.65,84.3,,
29e075d3-4f84-48b1-a13e-5aca1572b44f,2026-04-06 02:38:41,sensor,elevator_020,elevator,B13,1,fault_code,3,85.79,50.54,,
b73bbdb8-1f12-4d6a-b7f9-e273df5e1b24,2026-04-06 02:40:03,sensor,door_sensor_028,door_sensor,B9,5,forced_open,4,93.85,65.62,,
ce6bcc12-a8f3-44be-a3a6-fa7e4f02de66,2026-04-06 02:41:09,sensor,water_leak_023,water_leak,B1,19,leak_detected,4,48.95,72.23,,
30a339fa-8b9f-4b69-a956-66624bd7e78f,2026-04-06 02:44:33,camera,cam_152,camera,B8,-2,object_left,2,,,0.15,
fd19536c-b427-47a5-b019-a05afb2cede9,2026-04-06 02:45:30,camera,cam_158,camera,B10,-1,climbing_detected,1,,,0.303,
1d0c13c5-7230-4673-8982-1ceb1e60eeaa,2026-04-06 02:46:35,sensor,water_leak_013,water_leak,B4,10,leak_detected,3,12.08,81.37,,
7c07c526-1305-4573-852e-a07eb40a7f23,2026-04-06 02:46:44,camera,cam_163,camera,B12,5,fall_detected,3,,,0.388,
55434e78-137d-4f62-8a66-15bcc2a2aba4,2026-04-06 02:47:07,sensor,hvac_058,hvac,B8,-1,filter_clog,3,71.87,58.1,,
f695f771-4414-479b-b360-f584b5acca9a,2026-04-06 02:49:31,camera,cam_124,camera,B15,4,climbing_detected,2,,,0.689,
0a868385-a347-4d02-bc6a-c42b79e1269c,2026-04-06 02:50:21,sensor,elevator_007,elevator,B10,2,fault_code,3,93.1,89.73,,
f21d7579-7d8c-4858-b104-97833b89c7e8,2026-04-06 02:49:18,sensor,elevator_016,elevator,B16,-1,fault_code,3,50.74,60.17,,
96451bcd-5583-4649-a573-80f0f60b3ba2,2026-04-06 02:53:00,sensor,hvac_BROKEN_001,hvac,B13,7,sensor_fault,3,53.01,60.99,,
5aeb93f3-0e6e-4841-b503-cee933d418f2,2026-04-06 02:55:30,sensor,hvac_032,hvac,B2,18,compressor_alarm,2,59.58,78.65,,
87ec1b06-ae07-42bf-bd45-574da3d56453,2026-04-06 02:56:20,sensor,elevator_036,elevator,B18,9,stuck,4,54.64,82.94,,
8b4455a8-deab-4530-88f6-c34909883830,2026-04-06 02:56:21,camera,cam_107,camera,B19,-1,fall_detected,1,,,0.084,
84065f34-2bae-4d98-9c23-d4e6da08cb94,2026-04-06 02:56:21,sensor,water_leak_023,water_leak,B1,19,leak_detected,5,0.24,86.24,,
a3e25508-dc6f-43d1-be9e-fbfcbfcca108,2026-04-06 02:56:30,sensor,hvac_004,hvac,B5,2,compressor_alarm,3,93.15,62.35,,
8137bb91-10de-4f6e-a85b-8f3e160714fa,2026-04-06 02:56:47,camera,cam_171,camera,B11,4,stain_detected,1,,,0.342,
1adc0c90-a5ba-450d-adca-cfd0dddb6c50,2026-04-06 02:57:45,camera,cam_094,camera,B20,5,ev_illegal_parking,1,,,0.37,
f95e0a21-c271-407e-befb-464d8941a44b,2026-04-06 02:59:15,camera,cam_100,camera,B1,0,ev_illegal_parking,1,,,0.216,
740d967e-c95d-40d4-89b5-0fac0e72fd66,2026-04-06 02:59:18,sensor,water_leak_004,water_leak,B17,12,leak_detected,2,97.14,69.13,,
31d9e281-ad03-43d6-a368-ed7800b9edd8,2026-04-06 03:00:18,sensor,hvac_013,hvac,B2,7,compressor_alarm,2,64.83,54.82,,
e1d28f87-7fdd-41c8-8eb4-1126a6268fca,2026-04-06 03:00:29,camera,cam_044,camera,B9,5,smoke_detected,4,,,0.587,
42e54ec3-1a97-4503-9c0a-081bf5b9cbb0,2026-04-06 03:01:00,sensor,hvac_012,hvac,B6,0,fan_fault,3,12.67,67.2,,
4cfee09f-24ab-4d8f-9309-d989d1618fda,2026-04-06 03:01:39,sensor,fire_pressure_006,fire_pressure,B17,0,pressure_high,2,89.85,84.98,,
c1e07ea7-58b9-4adf-bd52-b4aa612d6552,2026-04-06 03:02:15,camera,cam_152,camera,B8,-2,climbing_detected,2,,,0.461,
4a946fa9-60d0-438c-bff5-b413f5abae41,2026-04-06 03:02:26,camera,cam_102,camera,B4,-1,fall_detected,3,,,0.609,
13c7d686-8c43-4dd7-8d3b-264a21e379a9,2026-04-06 03:04:25,sensor,door_sensor_039,door_sensor,B18,15,open_too_long,5,1.55,83.74,,
d72fcc04-8c17-44b0-afbd-a6329c0729c0,2026-04-06 03:05:07,sensor,hvac_010,hvac,B19,-1,fan_fault,4,3.76,69.66,,
1076cd2f-beb9-415d-bced-c4c215219f70,2026-04-06 03:05:12,camera,cam_199,camera,B16,1,object_left,2,,,0.185,
d58cb47d-ed49-4b96-a163-178df9eadad5,2026-04-06 03:06:00,sensor,hvac_047,hvac,B4,20,compressor_alarm,3,71.0,66.14,,
c92152b0-238e-4554-a1f6-f1482ad7118f,2026-04-06 03:06:09,sensor,lighting_067,lighting,B10,18,circuit_fault,3,31.93,59.82,,
8436a331-30d4-41e4-8ff5-24c6c6f1e66f,2026-04-06 03:06:41,sensor,lighting_016,lighting,B8,5,lamp_failure,5,68.41,55.58,,
4adac345-b73e-461f-8f15-e8f34ff84f67,2026-04-06 03:10:08,sensor,fire_pressure_002,fire_pressure,B7,8,pressure_low,2,86.35,87.17,,
170bf72c-b69c-434f-8b64-02a3ae5d8f4a,2026-04-06 03:10:50,camera,cam_088,camera,B4,-1,smoke_detected,4,,,0.347,
514a2b27-ef49-4114-a4a7-e1e3f206cbbd,2026-04-06 03:12:55,camera,cam_094,camera,B20,5,people_gathering,2,,,0.014,
227a8868-1be1-4964-b3a7-d30f706bcaaf,2026-04-06 03:14:00,sensor,hvac_BROKEN_001,hvac,B13,7,sensor_fault,2,80.64,65.78,,
d1493c32-e7e6-473f-b11f-8aa4623fc694,2026-04-06 03:14:47,camera,cam_100,camera,B1,0,fall_detected,3,,,0.255,
dbcd0ac5-ff90-4cfa-b5d9-2a4b31f1ca5e,2026-04-06 03:16:01,camera,cam_065,camera,B13,-1,climbing_detected,3,,,0.732,
32d07589-a1af-4b18-bdec-5f7b58807c32,2026-04-06 03:17:51,sensor,fire_pressure_016,fire_pressure,B5,11,pressure_high,3,1.32,58.25,,
87161a92-171b-45a9-a6ae-8f8872c5fe4f,2026-04-06 03:19:11,camera,cam_078,camera,B4,-2,object_left,2,,,0.055,
df8a0c86-30b2-4099-9e87-98b53d995e74,2026-04-06 03:21:00,sensor,hvac_BROKEN_001,hvac,B13,7,sensor_fault,3,40.23,53.63,,
91aa13ee-4b6d-4db0-839e-a9053e12e9e2,2026-04-06 03:22:00,sensor,elevator_004,elevator,B10,4,stuck,3,94.42,85.85,,
d22e0138-91b0-471d-babd-9f5e3280d159,2026-04-06 03:22:28,sensor,hvac_020,hvac,B10,8,fan_fault,3,85.57,86.27,,
0fed43c9-e155-42ea-b6ce-880f2155f923,2026-04-06 03:22:38,sensor,water_leak_000,water_leak,B6,4,leak_detected,5,73.35,78.45,,
3a58ea87-b438-4e0f-b6f4-d0c5cad26e17,2026-04-06 03:23:13,sensor,door_sensor_033,door_sensor,B10,7,open_too_long,2,92.47,82.02,,
445579d6-c239-4487-98b1-8a83fe8c8a2f,2026-04-06 03:23:35,camera,cam_041,camera,B1,-2,ev_illegal_parking,3,,,0.245,
de470b0c-0817-467f-a028-7db2924e60de,2026-04-06 03:23:41,sensor,elevator_013,elevator,B9,13,maintenance_required,2,80.92,86.37,,
5eccdd05-afc1-4d27-a4c3-dd61c62d837a,2026-04-06 03:25:29,sensor,lighting_070,lighting,B4,3,lamp_failure,1,64.91,81.67,,
c5ad293f-f41b-4368-95d8-3b9cc1cc3ce8,2026-04-06 03:27:14,sensor,pump_008,pump,B20,-1,temperature_high,2,99.36,63.84,,
7babc7c9-93be-4363-8933-388a2cb2cbd1,2026-04-06 03:29:12,camera,cam_190,camera,B2,3,climbing_detected,2,,,0.363,
d35677d2-576f-448c-b8ab-b6fb5d5a5e9c,2026-04-06 03:30:18,sensor,elevator_016,elevator,B16,-1,fault_code,1,39.44,55.38,,
73ac35a4-abe3-4aa1-83f9-42b0ba12f603,2026-04-06 03:32:00,sensor,hvac_BROKEN_001,hvac,B13,7,sensor_fault,3,30.42,69.63,,
82b07f55-baeb-4c91-a78b-5ee002f631c5,2026-04-06 03:32:12,sensor,elevator_020,elevator,B13,1,door_fault,3,0.95,59.24,,
daf97b71-c20d-494b-8817-e4fa267b0593,2026-04-06 03:32:48,sensor,door_sensor_012,door_sensor,B3,7,forced_open,4,32.66,84.37,,
d58a265e-875c-4e61-b842-108ea7c92341,2026-04-06 03:34:16,sensor,door_sensor_021,door_sensor,B14,6,open_too_long,3,62.53,81.53,,
78780df8-c171-4a73-b005-955a3237e4e1,2026-04-06 03:35:10,camera,cam_039,camera,B20,-2,fire_detected,4,,,0.371,
dd445238-cf54-4945-b267-5cd9fc3503d7,2026-04-06 03:36:06,sensor,lighting_016,lighting,B8,5,circuit_fault,3,82.74,85.18,,
8f300f13-6cca-4991-8901-c7fcc841841a,2026-04-06 03:39:53,sensor,pump_006,pump,B1,18,temperature_high,3,40.19,63.89,,
9be43576-d5d5-4ea0-ac34-38d4439fe990,2026-04-06 03:43:21,sensor,hvac_055,hvac,B6,4,water_temp_high,3,54.28,65.57,,
c6e5cdb9-653f-4ece-8a74-0d65988273b6,2026-04-06 03:43:49,sensor,hvac_037,hvac,B1,17,water_temp_high,2,30.92,71.29,,
8d289b1e-c905-4199-ad0d-d04df8ddd21d,2026-04-06 03:47:58,camera,cam_112,camera,B11,4,stain_detected,3,,,0.313,
a561eba8-9871-40ec-8530-ec2d1fdcd800,2026-04-06 03:51:06,camera,cam_163,camera,B12,5,object_left,2,,,0.555,
4013555b-eea7-4e6d-a683-f93160ebccee,2026-04-06 03:52:45,camera,cam_117,camera,B18,0,object_left,2,,,0.278,
6c3c695f-f140-4070-9dc4-f48ce87eccef,2026-04-06 03:52:58,sensor,co_sensor_000,co_sensor,B9,4,co_elevated,3,50.92,54.8,,
a2da25f6-b4b9-4e33-ad62-0c19d48163bd,2026-04-06 03:54:27,camera,cam_195,camera,B9,0,fall_detected,1,,,0.708,
2e300fee-b9cd-47fb-84c2-518f81c6c0e3,2026-04-06 03:55:22,camera,cam_127,camera,B2,1,smoke_detected,4,,,0.453,
a263cfca-7045-4d48-b577-12c951ac30d6,2026-04-06 03:57:02,sensor,door_sensor_030,door_sensor,B17,-2,open_too_long,3,68.13,89.76,,
384d82e1-36a5-4415-97ad-b89687a54be2,2026-04-06 03:58:00,camera,cam_024,camera,B4,2,climbing_detected,1,,,0.203,
6f52db70-9d51-4606-889b-8323cd11b86b,2026-04-06 03:59:30,sensor,lighting_014,lighting,B14,2,circuit_fault,2,39.84,56.62,,
d9d0dbbf-be08-48c9-b825-22c482360e35,2026-04-06 03:58:22,camera,cam_017,camera,B9,5,people_gathering,2,,,0.111,
6e796f81-d5a8-4b4e-82e0-926204c746f5,2026-04-06 03:59:33,camera,cam_084,camera,B18,4,people_gathering,2,,,0.798,
c06bb18b-7cde-41fc-8ad2-7c7990e85476,2026-04-06 04:00:58,sensor,hvac_003,hvac,B10,12,water_temp_high,4,41.32,64.92,,
ca05c097-716a-462c-a7bb-ea4732e15a2c,2026-04-06 04:02:36,sensor,door_sensor_035,door_sensor,B11,1,forced_open,2,32.9,64.85,,
0fc3c5ff-1c2c-4b4c-bfbd-f19ddac2eec3,2026-04-06 04:03:34,camera,cam_183,camera,B14,-2,fall_detected,3,,,0.351,
6cd80d58-d802-4f79-9291-3763893afbd8,2026-04-06 04:03:40,sensor,hvac_023,hvac,B8,7,compressor_alarm,3,94.51,79.02,,
42795d5b-effe-497c-90c8-85e3922bef76,2026-04-06 04:04:06,camera,cam_026,camera,B11,3,object_left,3,,,0.332,
8963ff53-b345-4daa-9a37-01e8a49f5f66,2026-04-06 04:06:40,camera,cam_093,camera,B20,5,smoke_detected,4,,,0.44,
ec85ebe6-0c6a-4426-9cc0-42c32ad0fa52,2026-04-06 04:06:46,sensor,door_sensor_033,door_sensor,B10,7,open_too_long,4,27.81,88.56,,
f8c710f4-754a-4236-b7f7-2ea007c04e54,2026-04-06 04:10:10,camera,cam_181,camera,B14,0,fall_detected,1,,,0.361,
71d3b690-f53a-4f9f-8d79-a8f2e05c2cd8,2026-04-06 04:10:48,sensor,lighting_017,lighting,B14,4,lamp_failure,1,83.9,64.5,,
